,time,S,E,I_sc,I_c,I_ct,I_ch,I_cicu,death,R,R_ct,N_contact,N,CumIncid,Cum_import,Cum_ss,CumIncid_tot,CumED_ct,CumAdmit,CumICU,Cumdx_ct,Cumdx_admicu,Cumdx_tot,pSet,dur_latent,dur_incubation,dur_symptomatic,dur_admitted,dur_icu,prob_test,prob_admit_diagnosed,condprob_icu,condprob_cfr,R0,initpop,seed_backCalc,prop_travel_test,drop_Reffective,social_distancing,tau_1,tau_2,tau_1_max,tau_2_max,when_test_increase,Ncases_trigger,serial_interval,event_ss,event_ss_modulo,cfr_among_dx,cfr_among_admit,import_travel,prob_diagnosed,prob_test_max,dur_subclinical,dur_inf,beta,omega,alpha,g1,g2,g3,rate_icu,death_rate,length_of_stay,parm_import,prob_admit,min_SI_calc,max_SI_calc,valid_si_check,validity_cfr_among_dx,valid_cfr_check,prob_test_max_valid,valid_prob_test_max_check,valid_tau_1_check,valid_tau_2_check,valid_prob_test_check,valid_keep,LHS_seed,seed_prop
227,226,1800149.06592293,1274.5814802382401,2496.89930637418,7721.585722549599,857.9539739545371,925.5120299310629,278.465298957339,58083.552272414694,3728354.28856363,596589.095429009,6136585.51642473,6196731,4395994.09040711,257.843781423669,129.999888529539,4396381.93407706,415135.504073292,241599.074930975,121783.07260626699,92436.1553218245,545760.792710931,638196.948032755,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
228,227,1799600.68777811,1203.5865676745698,2357.91418186026,7294.29321591948,810.477028136768,875.929359773651,263.69045874376496,58114.5778564863,3729426.56470397,596783.27884932,6136666.32529685,6196731,4396542.46855193,257.843781423669,129.999888529539,4396930.31222188,415207.168921481,241640.78463097897,121833.199984696,92462.7410448492,545998.0408651379,638460.781909987,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
229,228,1799082.86540766,1136.5375218846,2226.64349689148,6890.44749603433,765.605280930971,828.936254293327,249.67484742934897,58143.955833931795,3730439.48928092,596966.844580005,6136742.827783401,6196731,4397060.29092237,257.843781423669,129.999888529539,4397448.13459233,415274.844350045,241680.172446545,121880.63997438,92487.8552213408,546222.597656419,638710.452877759,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
230,229,1798593.89935028,1073.21597577803,2102.66146678023,6508.78343521068,723.198162583254,784.403310983271,236.38161148427002,58171.7709963221,3731396.32066512,597140.365025441,6136815.24591862,6196731,4397549.25697975,257.843781423669,129.999888529539,4397937.10064971,415338.75183042,241717.367276393,121925.533096727,92511.57863845641,546435.124299343,638946.702937799,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
231,230,1798132.18447671,1013.41556046237,1985.56557848943,6148.10193149036,683.122439532937,742.2070816103259,223.775495599074,58198.1040028942,3732300.14097503,597304.382458164,6136883.79098035,6196731,4398010.97185332,257.843781423669,129.999888529539,4398398.81552328,415399.10058666294,241752.490891138,121968.012826965,92533.98771340471,546636.2490643039,639170.236777709,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
232,231,1797696.20438286,956.9412063815221,1874.97524856433,5807.26647248122,645.251832616849,702.2298285249291,211.82278724544,58223.031574848,3733153.86601761,597459.410648855,6136948.66397675,6196731,4398446.95194717,257.843781423669,129.999888529539,4398834.79561713,415456.08831817,241785.65835392,122008.205945147,92555.15473991231,546826.568898199,639381.723638111,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
233,232,1797284.52678821,903.608571648965,1770.5307202353301,5485.20025696628,609.466697247975,664.359314611599,200.491267718133,58246.626659322304,3733960.25350456,597605.936219469,6137010.05606109,6196731,4398858.62954182,257.843781423669,129.999888529539,4399246.47321178,415509.901792774,241816.978365594,122046.232830216,92575.14809193439,547006.650784303,639581.798876237,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
234,233,1796895.79901333,853.2434844438491,1671.89196555793,5180.88332846349,575.653704921938,628.488590260269,189.75016167737,58268.958593692005,3734721.91117312,597744.419984523,6137068.14894944,6196731,4399247.3573167,257.843781423669,129.999888529539,4399635.20098666,415560.717430558,241846.55360451603,122082.20775323699,92594.032425,547177.033099706,639771.065524706,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
235,234,1796528.74342846,805.681349029086,1578.7376060396398,4893.3496655333,543.7055199177111,594.515774295625,179.57008470468003,58290.093273151,3735441.30498992,597875.298308937,6137123.11534792,6196731,4399614.41290157,257.843781423669,129.999888529539,4400002.25657153,415608.7018920999,241874.481068905,122116.239175523,92611.86887961619,547338.226996334,639950.095875949,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
236,235,1796182.15333083,760.7666369906099,1490.7639087942002,4621.68449685784,513.520500972966,562.343846596263,169.922992712015,58310.093306499,3736120.76662873,597998.984351009,6137175.11935321,6196731,4399961.0029992005,257.843781423669,129.999888529539,4400348.84666916,415654.01261100295,241900.852386785,122148.43002392801,92628.71526666869,547490.717678071,640119.432944739,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
237,236,1795854.88901586,718.352406153195,1407.6838088456198,4365.021728199749,485.00241539051103,531.880445764491,160.78213164679198,58329.018167229005,3736762.5006256006,598115.869255299,6137224.31683996,6196731,4400288.26731417,257.843781423669,129.999888529539,4400676.11098413,415696.79830302706,241925.754112302,122178.877956616,92644.6262448259,547634.9656348911,640279.591879716,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
238,237,1795545.87407588,678.299816939114,1329.22603333003,4122.5414706387,458.06016439782303,503.037672063362,152.121988407165,58346.924338257595,3737368.59115481,598226.323285257,6137270.85583687,6196731,4400597.28225415,257.843781423669,129.999888529539,4400985.12592411,415737.19944432203,241949.268004061,122207.675616732,92659.65348853849,547771.407821755,640431.0613102929,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
239,238,1795254.09201269,640.477706345583,1255.1342721406402,3893.4677609862797,432.60752985973704,475.731902084822,143.918243934555,58363.86544693691,3737941.00825716,598330.6968678461,6137314.87687718,6196731,4400889.06431734,257.843781423669,129.999888529539,4401276.9079873,415775.34871017706,241971.471280484,122234.910867928,92673.8458424625,547900.458754287,640574.304596749,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
240,239,1794978.58278878,604.76215884619,1185.1663159239802,3677.0662375611296,408.56291603117796,449.88359744683,136.147724068381,58379.892404156104,3738481.61419543,598429.32166174,6137356.51335829,6196731,4401164.57354126,257.843781423669,129.999888529539,4401552.41721121,415811.37142293795,241992.43688050398,122260.667036205,92687.2494790356,548022.51163466,640709.761113696,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
241,240,1794718.43973253,571.036108366156,1119.09330867188,3472.6420119269897,385.849113083548,425.41712666245496,128.78835369032,58395.0535316158,3738992.16918901,598522.511524431,6137395.89187494,6196731,4401424.71659751,257.843781423669,129.999888529539,4401812.56026747,415845.385952709,242012.233696773,122285.023130296,92699.9080406588,548137.93937852,640837.847419178,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
242,241,1794472.80659399,539.188965103045,1056.69902463264,3279.53763281276,364.39307087358594,402.26059229182704,121.819111750707,58409.3946846311,3739474.33688637,598610.563437529,6137433.13254044,6196731,4401670.34973604,257.843781423669,129.999888529539,4402058.193406,415877.50409918104,242030.92679789398,122308.054053589,92711.86277537991,548247.095603181,640958.958378561,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
243,242,1794240.87475114,509.116262221987,997.7791735789681,3097.13114654183,344.125683435459,380.34566401669997,115.21998728044399,58422.95937026099,3739929.68957211,598693.7583894021,6137468.349295,6196731,4401902.2815789,257.843781423669,129.999888529539,4402290.12524885,415907.83145467704,242048.57763971802,122329.830807249,92723.1526659962,548350.315575578,641073.468241574,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
244,243,1794021.88057005,480.719318096865,942.140752543533,2924.83424290234,324.981582966325,359.607417082666,108.971936691679,58435.7888604846,3740359.71310484,598772.362214335,6137501.65020277,6196731,4402121.27575999,257.843781423669,129.999888529539,4402509.11942994,415936.46774679795,242065.244264762,122350.42068427699,92733.8145524819,548447.917118434,641181.731670915,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
245,244,1793815.10297921,453.90492707149497,889.6014462686741,2762.09054108736,306.8989493752,339.984181065193,103.056843500854,58447.9222975363,3740765.81146721,598846.62636766,6137533.13772851,6196731,4402328.05335083,257.843781423669,129.999888529539,4402715.89702078,415963.50715352705,242080.981485609,122369.887449574,92743.8832448015,548540.201451708,641284.084696509,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
246,245,1793619.86091837,428.585034542464,839.988992984906,2608.37377795811,289.81930897885104,321.417378141355,97.45747490144821,58459.396806025194,3741149.3115632003,598916.788744885,6137562.90903194,6196731,4402523.29541167,257.843781423669,129.999888529539,4402911.13908162,415989.038634956,242095.841077975,122388.29153106401,92753.39164185099,548627.454086215,641380.845728066,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
247,246,1793435.51124852,404.676470217127,793.1406669681239,2463.18630991415,273.68736804289904,303.851387396662,92.1574451094386,58470.2475861919,3741511.46716069,598983.07435694,6137591.05621325,6196731,4402707.64508152,257.843781423669,129.999888529539,4403095.48875147,416013.146204894,242109.871938786,122405.69017811901,92762.3708292106,548709.9455649611,641472.316394171,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
248,247,1793261.44669861,382.100687537463,748.9027661923309,2326.05763404879,258.45084846573997,287.23340954378,87.1411786100884,58480.5080064871,3741853.46277403,599045.695996462,6137617.66655688,6196731,4402881.70963143,257.843781423669,129.999888529539,4403269.55330138,416035.909197947,242123.120241621,122422.137618469,92770.8501754071,548787.932197756,641558.782373162,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
249,248,1793097.09379896,360.783494862656,707.1301012947271,2196.54289500628,244.060321873765,271.51332939233396,82.3938726463444,58490.2096974213,3742176.41757809,599104.85491044,6137642.82277866,6196731,4403046.06253108,257.843781423669,129.999888529539,4403433.90620103,416057.402538505,242135.629593268,122437.68521701901,92778.8574289578,548861.6568049979,641640.514233955,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
250,249,1792941.9110132,340.654817929544,667.6855298184761,2074.22152407346,230.469058409309,256.643588719217,77.9014623448222,58499.382637642004,3742481.38895608,599160.7414117671,6137666.60325287,6196731,4403201.24531684,257.843781423669,129.999888529539,4403589.08898679,416077.696983734,242147.441175147,122452.38162103301,92786.41880633439,548931.349398145,641717.768204478,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
251,250,1792795.38695908,321.648474821606,630.439507337601,1958.69594065129,217.632882449694,242.57906371512797,73.65058685617271,58508.0552367152,3742769.37588447,599213.535463892,6137689.08223025,6196731,4403347.76937096,257.843781423669,129.999888529539,4403735.61304091,416096.859355396,242158.593878231,122466.27289945,92793.5590758877,548997.22783297,641790.7869088571,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
252,251,1792657.03873257,303.701957805805,595.269673843905,1849.59031943871,205.51003562764703,229.276947748161,69.62855692469279,58516.2544138209,3743041.32212843,599263.40723377,6137710.33004587,6196731,4403486.11759746,257.843781423669,129.999888529539,4403873.96126742,416114.952757924,242169.124429967,122479.40267507301,92800.301637075,549059.49842969,641859.800066764,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
253,252,1792526.41037582,286.756237000938,562.060470675378,1746.54945926486,194.06105114598702,216.696642576394,65.8233246301014,58524.005670478895,3743298.11916886,599310.517599529,6137730.41331116,6196731,4403616.74595421,257.843781423669,129.999888529539,4404004.58962417,416132.03677795205,242179.06751040698,122491.812246445,92806.66859303109,549118.3565450021,641925.025138032,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
254,253,1792403.07131788,270.755561745357,530.702746561301,1649.2376315184101,183.24862582531003,204.799646786836,62.2234521778832,58531.3331650575,3743540.60918406,599355.018668381,6137749.39511014,6196731,4403740.08501216,257.843781423669,129.999888529539,4404127.92868211,416148.167687669,242188.45587055897,122503.54071250699,92812.6808244955,549173.9871573889,641986.667981884,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
255,254,1792286.61497657,255.64727986051702,501.09340969061,1557.3375388567301,173.037504405005,193.54945392532397,58.8180833578045,58538.259780329805,3743769.58772975,599397.054243241,6137767.33517797,6196731,4403856.54135347,257.843781423669,129.999888529539,4404244.38502343,416163.398626895,242197.320438363,122514.625085373,92818.3580562609,549226.565396913,642044.923453174,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
256,255,1792176.65742915,241.381666824447,473.135094711297,1470.54932263504,163.394369257601,182.911454576445,55.5969159974736,58544.807188225,3743985.80629083,599436.760267779,6137784.29007194,6196731,4403966.49890088,257.843781423669,129.999888529539,4404354.34257084,416177.77977632295,242205.69041951103,122525.10039823901,92823.71892043881,549276.257052331,642099.975972769,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
257,256,1792072.83615148,227.911763965533,446.735845021327,1388.58962000431,154.287735621857,172.852842576549,52.550175443427,58550.99591172361,3744189.97470437,599474.265249789,6137800.31333463,6196731,4404070.32017856,257.843781423669,129.999888529539,4404458.16384851,416191.358521979,242213.59339317397,122534.99980834301,92828.78101653699,549323.219055148,642152.000071684,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
258,257,1791974.80882714,215.19322487461798,421.808814350205,1311.19066905063,145.68785217379698,163.342525336855,49.6685891614226,58556.845383782405,3744382.76345175,599509.690662367,6137815.45564954,6196731,4404168.34750289,257.843781423669,129.999888529539,4404556.19117285,416204.179610471,242221.05540234898,122544.354694825,92833.56096828831,549367.599939893,642201.160908181,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
259,258,1791882.25222277,203.18417055494098,398.27198415428904,1238.09946128219,137.566606858596,154.351038253013,46.94336241405661,58562.374003413395,3744564.80582632,599543.151323971,6137829.76498905,6196731,4404260.90410727,257.843781423669,129.999888529539,4404648.74777722,416216.285295671,242228.101039238,122553.194751724,92838.0744773957,549409.540281618,642247.6147590129,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
260,259,1791794.86112559,191.845052729467,376.047895974306,1169.07693933765,129.89743774706199,145.850463068172,44.3661549762234,58567.599189040804,3744736.69998312,599574.755758405,6137843.28675516,6196731,4404348.29520445,257.843781423669,129.999888529539,4404736.1388744,416227.71547732205,242234.753525913,122561.548076303,92842.3363743526,549449.173111634,642291.509485985,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,20.0,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011000000000000001,0.2,1,0.55,10.0,3.2,10.2,0.23529411764705901,0.5,0.3125,0.14285714285714302,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,import_TO,5.5,2,12.2,True,0.01254,True,0.523809523809524,True,True,True,True,True,2091,0.003227508181329801
