"","time","S","E","I_sc","I_c","I_ct","I_ch","I_cicu","death","R","R_ct","N_contact","N","CumIncid","Cum_import","Cum_ss","CumIncid_tot","CumED_ct","CumAdmit","CumICU","Cumdx_ct","Cumdx_admicu","Cumdx_tot","pSet","dur_latent","dur_incubation","dur_symptomatic","dur_admitted","dur_icu","prob_test","prob_admit_diagnosed","condprob_icu","condprob_cfr","R0","initpop","seed_backCalc","prop_travel_test","drop_Reffective","social_distancing","tau_1","tau_2","tau_1_max","tau_2_max","when_test_increase","Ncases_trigger","serial_interval","event_ss","event_ss_modulo","cfr_among_dx","import_travel","prob_diagnosed","prob_test_max","dur_subclinical","dur_inf","beta","omega","alpha","g1","g2","g3","rate_icu","death_rate","length_of_stay","parm_import","prob_admit","min_SI_calc","max_SI_calc","valid_si_check","validity_cfr_among_dx","valid_cfr_check","prob_test_max_valid","valid_prob_test_max_check","valid_tau_1_check","valid_tau_2_check","valid_prob_test_check","valid_keep","LHS_seed"
"232",231,1797512.94216789,961.806366796233,1883.76956492133,5840.56911436495,650.345067991261,705.722607213792,212.770342604983,58223.871274998,3733253.92892743,597485.274565777,6136938.29070722,6196731,4398515.06511936,372.992745783333,129.999966961581,4399018.05783209,415482.997354063,241794.986504521,122010.910063819,92560.030935755,546837.880932258,639397.911868011,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"233",232,1797097.01776722,908.324422367864,1779.01958574712,5517.61602496826,614.471593986473,667.748658246543,201.407220141346,58247.5730817895,3734065.01302123,597632.808624299,6136999.79944586,6196731,4398928.99005549,374.992210325626,129.999966961581,4399433.98223276,415537.444076106,241826.565102356,122049.128597676,92580.1853050565,547018.848830403,639599.034135457,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"234",233,1796704.61346058,857.813527054178,1680.09488527428,5212.09779089342,580.483946495879,631.753422640838,190.635807371905,58270.008158534,3734831.22433857,597772.274662571,6137058.11866498,6196731,4399319.89432256,376.492249893006,129.999966961581,4399826.3865394,415588.789700624,241856.366296989,122085.288976836,92599.2268744178,547190.088296002,639789.315170418,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"235",234,1796333.96661635,810.09678937943,1586.66643075362,4923.47052994707,548.38084980706,597.665451789277,180.425519878154,58291.2424818,3735554.98899617,597904.096334116,6137113.28569675,6196731,4399689.04137493,377.992041753465,129.999966961581,4400197.03338363,415637.295778397,241884.514858993,122119.498632836,92617.2142918758,547352.106878603,639969.321170476,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"236",235,1795983.34416627,765.042949871676,1498.42880996551,4651.13521357791,518.14021598228,565.410700211118,170.750036431427,58311.3387647098,3736238.70407445,598028.705068523,6137165.36028269,6196731,4400037.66362537,379.992241388804,129.999966961581,4400547.65583371,415683.214661793,241911.130124063,122151.862433623,92634.2087970148,547505.397028355,640139.605825367,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"237",236,1795652.09749704,722.505520670404,1415.09984646129,4393.82806627334,489.566850982432,534.867932508135,161.582825811812,58330.3567261108,3736884.59688093,598146.497853204,6137214.62566461,6196731,4400366.91029461,381.992241388804,129.999966961581,4400878.90250294,415726.600846147,241936.27134247,122182.478773448,92650.2661064085,547650.422347159,640300.688453565,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"238",237,1795339.14752849,682.341251941054,1336.40991113975,4150.72983758986,462.570082417195,505.949283905034,152.898109979391,58348.3530729821,3737494.75555842,598257.845363138,6137261.22945074,6196731,4400677.86026316,383.992241388804,129.999966961581,4401191.85247149,415767.595340458,241960.020571963,122211.440499233,92665.437918265,547787.620927686,640453.058845949,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"239",238,1795043.47413751,644.416201196913,1262.10215726822,3921.06434031215,437.063957187062,478.571057031586,144.671339435297,58365.3816822477,3738071.15627505,598363.098852761,6137305.31196412,6196731,4400971.53365414,385.992241388804,129.999966961581,4401487.52586247,415806.331475941,241982.455412721,122238.835766269,92679.7731644651,547917.408788031,640597.181952494,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"240",239,1794764.1150061,608.604842149294,1191.93342893991,3704.09763140525,412.967176560391,452.653693773822,136.879180441888,58381.4936304173,3738615.66498953,598462.590420677,6137347.00631883,6196731,4401248.89278554,387.992241388804,129.999966961581,4401766.88499388,415842.935032116,242003.649069754,122264.748087437,92693.318053185,548040.180103232,640733.498156415,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
"241",240,1794500.1626328,574.789164734136,1125.67359592173,3499.13412007525,390.202543455226,428.121445647959,129.499429955003,58396.7373853994,3739130.0453305,598556.634351504,6137386.43919557,6196731,4401510.84637078,389.991029458883,129.999966961581,4402030.83736718,415877.524552602,242023.670603359,122289.256649399,92706.1162626998,548156.308694873,640862.424957571,1,2,5.2,7,12,8,0.1,0.1,0.33,0.38,2.4,6196731,200,0.2,0.2,30,0.1,0.6,0.2,0.9,30,31,4.4,5,11,0.011,1,0.55,0.1,3.2,10.2,0.235294117647059,0.5,0.3125,0.142857142857143,0.0833333333333333,0.125,0.0556661914389681,0.114480026074259,11.3699827932905,"import_ON",0.055,2,12.2,TRUE,0.01254,TRUE,0.523809523809524,TRUE,TRUE,TRUE,TRUE,TRUE,2091
